Heat_Number,Date,BOF Grade Code,Hot Metal Addn. Weight,Scrap Addn. Weight,Lime Into Converter,Dolomite Into Converter,Lime Into Ladle,Iron Ore Into Converter,SIMN Into Ladle,FESI Into Ladle,FEMN Into Ladle,Measered O2 Mainblow II,Duration of Mainblow I/II,Measered O2 2nd Blow,HM_P,HM_S,HM_Si,Total_FA_Ladle,HM_Ratio,O2_per_ton_HM,Lime_Dolo_Ratio,SiMn_FA_Fraction,Grade_Encoded,C,Mn,P,S,Si,FeO,CaO,SiO2,Al2O3,MnO,MgO,P2O5,Basicity,Slag_SP_Index
24112265,2024-11-23,EXPORTDSP14,122.62,10.0,10161.0,3831.0,786.0,2066.0,1708.0,269.0,0.0,6266.0,1175.0,0.0,0.14024,0.04104,0.7260800000000001,1977.0,0.924596591758976,51.100962322206,2.652310101800404,0.8639352554370946,55,0.19,0.72,0.023,0.034,0.26,23.123,47.264,17.814,0.86,1.029,6.052,2.341,2.6530451866404716,1.154526356929992
24112274,2024-11-23,S.TOWER6VAN,122.5,10.39,9630.0,2886.0,840.0,1995.0,2416.0,98.0,521.0,6479.0,1008.0,0.0,0.14024,0.04104,0.7260800000000001,3035.0,0.9218150349844098,52.8897959179356,3.3367983367971807,0.7960461285005614,67,0.2,1.34,0.029,0.033,0.22,24.115,47.857,15.971,0.848,1.012,6.242,2.502,2.9963060355622337,1.1938284231795846
24112277,2024-11-23,EXPORTDSP14,120.12,10.19,9741.0,3081.0,787.0,2006.0,1857.0,298.0,0.0,6490.0,1007.0,0.0,0.14024,0.04104,0.7260800000000001,2155.0,0.9218018571028948,54.02930402885424,3.1616358325208824,0.8617169373545885,55,0.19,0.73,0.024,0.033,0.21,23.506,48.008,16.323,0.867,0.998,6.283,2.565,2.940945846606224,1.2053226211398445
24112280,2024-11-23,EXPORTDSP14,125.54,8.23,8532.0,3195.0,821.0,1586.0,1865.0,302.0,0.0,6435.0,1085.0,0.0,0.14024,0.04104,0.7260800000000001,2167.0,0.9384764894898822,51.25856300739797,2.670422535210432,0.860636825103433,55,0.2,0.77,0.027,0.034,0.22,23.724,51.415,15.053,0.869,0.692,4.515,2.287,3.4153713298791017,1.3258806539790604
24112294,2024-11-23,S.TOWER6VAN,131.08,8.65,9969.0,3018.0,687.0,2560.0,2522.0,98.0,518.0,6086.0,1069.0,0.0,0.14024,0.04104,0.7260800000000001,3138.0,0.938094897295226,46.429661275202704,3.303180914511828,0.8036966220520064,67,0.17,1.317,0.031,0.03,0.217,23.969,47.468,16.847,0.859,1.144,5.831,2.335,2.817426400759734,1.1629468113776122
24112295,2024-11-23,SEQRFE550D,124.45,8.52,9495.0,2469.0,737.0,2006.0,1715.0,247.0,267.0,6407.0,1122.0,0.0,0.14024,0.04104,0.7260800000000001,2229.0,0.9359253966989854,51.48252310123357,3.845686512756644,0.769403319874038,73,0.23,0.89,0.028,0.029,0.19,23.156,48.385,17.002,0.872,1.14,5.58,2.317,2.8456742927718635,1.2048357777833114
24312332,2024-11-24,S.TOWER6VAN,126.15,4.66,10881.0,2232.0,803.0,3080.0,2542.0,108.0,451.0,6195.0,1299.0,0.0,0.1344,0.03588,0.85312,3101.0,0.9643758122393978,49.10820451804116,4.874999999997816,0.8197355691709708,67,0.19,1.31,0.024,0.027,0.22,13.401,50.573499999999996,22.985500000000002,2.4245,1.333,6.759,1.0505,2.2001392121462593,1.3898591549295776
24112327,2024-11-24,2062BK1,122.97,8.41,11829.0,1977.0,782.0,2010.0,1708.0,284.0,145.0,346.0,73.0,0.0,0.1344,0.03588,0.85312,2137.0,0.935987212658426,2.813694396984519,5.983308042485593,0.7992512868503513,6,0.19,0.78,0.029,0.025,0.23,22.725,47.387,18.133,0.928,1.1,5.816,2.369,2.6131576044998344,1.1597689615506988
24112330,2024-11-24,2062BK1,110.66,8.12,11532.0,1995.0,862.0,1952.0,1701.0,290.0,217.0,2492.0,406.0,0.0,0.1344,0.03588,0.85312,2208.0,0.931638322942148,22.51942888105441,5.780451127816652,0.7703804347822598,6,0.2,0.82,0.024,0.02,0.19,24.88,46.888,16.955,0.924,1.055,5.712,2.091,2.7652748289690963,1.1207572425662111
24112348,2024-11-24,SEQRFE550D,129.76,0.0,11484.0,1773.0,687.0,888.0,1756.0,301.0,0.0,7114.0,1131.0,0.0,0.1344,0.03588,0.85312,2057.0,0.9999999999922936,54.82429099834446,6.477157360402439,0.8536703937769307,73,0.23,0.86,0.024,0.025,0.21,25.893,46.707,17.208,1.108,0.791,5.092,1.792,2.714103085594747,1.0836388102640249
24112324,2024-11-24,2062BK1,115.01,6.49,11211.0,2214.0,702.0,2058.0,1705.0,298.0,210.0,5018.0,860.0,0.0,0.1344,0.03588,0.85312,2213.0,0.9465843621321268,43.63098860930674,5.063685636854082,0.7704473565292497,6,0.21,0.78,0.02,0.024,0.2,25.867,46.177,16.723,0.941,1.075,5.67,2.039,2.761121741210237,1.084196191683689
24212328,2024-11-24,S.TOWER6VAN,119.11,8.68,9591.0,3015.0,809.0,0.0,2437.0,101.0,580.0,6782.0,1261.0,0.0,0.1344,0.03588,0.85312,3118.0,0.9320760622824004,56.93896398239494,3.181094527362129,0.7815907633095633,67,0.175,1.306,0.03,0.023,0.188,2.697,49.364,28.898,4.176,3.322,9.271,0.255,1.7081559915568012,1.5623496645144954
24212353,2024-11-24,2062BK1,121.07,8.0,11301.0,0.0,707.0,1756.0,1708.0,277.0,0.0,1968.0,1223.0,0.0,0.1344,0.03588,0.85312,1985.0,0.938018129689796,16.25505905660977,11301000000000.0,0.8604534005033448,6,0.2,0.78,0.022,0.02,0.22,23.715,47.068,17.809,1.313,0.948,5.746,1.962,2.642784952274003,1.133485851896448
24312345,2024-11-24,C20MMNC,125.28,5.32,9960.0,3057.0,698.0,2982.0,1731.0,258.0,0.0,4142.0,783.0,0.0,0.1344,0.03588,0.85312,1989.0,0.9592649310799444,33.06194125133252,3.258096172717285,0.8702865761684916,42,0.204,0.763,0.029,0.026,0.215,23.613,47.513,17.169,1.242,0.967,5.898,2.152,2.767210250436808,1.1650197386165806
24312362,2024-11-24,S.TOWER6VAN,125.5,7.52,11073.0,2451.0,800.0,2889.0,2423.0,54.0,454.0,6194.0,1102.0,0.0,0.1344,0.03588,0.85312,2931.0,0.943467147790231,49.35458167291351,4.5177478580152926,0.8266803138857637,67,0.2,1.38,0.033,0.027,0.25,24.722,48.302,16.046,0.937,0.795,5.469,2.187,3.010033027980308,1.1847727439966642
24312401,2024-11-25,1786550DHCR,119.22,8.11,11418.0,1962.0,695.0,1563.0,1677.0,260.0,0.0,6298.0,2362.0,0.0,0.141,0.0359393939393939,0.8441818181818181,1937.0,0.9363072331662898,52.82670692792462,5.819571865440459,0.8657718120800899,4,0.18,0.79,0.036,0.033,0.19,16.282,52.651,19.411,0.788,0.937,5.636,2.507,2.7122913661652586,1.475065837395641
24312417,2024-11-25,1786550DHCR,131.07,8.51,9978.0,2304.0,671.0,2181.0,1789.0,258.0,0.0,6060.0,1081.0,578.0,0.141,0.0359393939393939,0.8441818181818181,2047.0,0.9390313798471198,46.234836346637415,4.330729166664787,0.8739618954563391,4,0.21,0.83,0.025,0.025,0.18,24.278,47.808,15.884,0.868,1.017,6.226,2.463,3.009631728045326,1.1903493264945348
24212383,2024-11-25,2062BK1,109.86,8.12,9045.0,0.0,723.0,2034.0,1671.0,253.0,0.0,5083.0,986.0,0.0,0.141,0.0359393939393939,0.8441818181818181,1924.0,0.9311747753777658,46.26797742539352,9045000000000.0,0.8685031185026671,6,0.18,0.76,0.023,0.019,0.19,23.9,49.063,16.256,0.87,0.958,5.388,1.979,3.0179614935104877,1.2217795154020472
24212386,2024-11-25,2062BK1,119.27,8.87,8988.0,0.0,712.0,3916.0,1681.0,243.0,0.0,6207.0,1144.0,0.0,0.141,0.0359393939393939,0.8441818181818181,1924.0,0.930778835641246,52.04158631632396,8988000000000.0,0.8737006237001697,6,0.22,0.82,0.029,0.028,0.22,21.299,59.0,12.719,0.495,0.998,4.22,0.0,4.638364779874214,1.73432493606514
24112384,2024-11-25,C20MMNC,118.31,0.0,10791.0,2934.0,815.0,1543.0,1807.0,284.0,0.0,4143.0,1130.0,2468.0,0.141,0.0359393939393939,0.8441818181818181,2091.0,0.9999999999915477,35.018172597117584,3.6779141104281945,0.8641798182683577,42,0.223,0.802,0.026,0.025,0.2,23.701,48.583,16.617,0.955,0.837,5.67,2.032,2.9235166686725234,1.2049654009276025
24112370,2024-11-25,2062BK1,125.42,0.0,10983.0,2973.0,694.0,3003.0,1766.0,254.0,0.0,4814.0,859.0,0.0,0.141,0.0359393939393939,0.8441818181818181,2020.0,0.9999999999920268,38.38303300878342,3.69424823410572,0.8742574257421415,6,0.2,0.76,0.028,0.026,0.19,24.65,48.53,15.954,0.931,0.796,5.42,2.182,3.041679724224381,1.1951730082502157
24112365,2024-11-25,EXPORTDSP14,119.97,8.18,10593.0,1500.0,702.0,1805.0,1764.0,281.0,0.0,2943.0,1570.0,0.0,0.141,0.0359393939393939,0.8441818181818181,2045.0,0.93616855247026,24.53113278299132,7.061999999995292,0.862591687041143,55,0.182,0.733,0.021,0.021,0.214,25.477,46.808,17.546,0.934,0.792,5.209,1.825,2.6675785034478827,1.0879509111193755
24112363,2024-11-25,EXPORTDSP14,124.0,8.15,10302.0,996.0,689.0,998.0,1771.0,281.0,0.0,6604.0,1151.0,0.0,0.141,0.0359393939393939,0.8441818181818181,2052.0,0.938327657957334,53.25806451569953,10.34337349396552,0.863060428849482,55,0.201,0.808,0.023,0.02,0.208,25.478,46.576,17.686,0.974,0.797,5.237,1.852,2.6333465256968394,1.079022356075524
24312438,2024-11-26,2062BK1,125.54,8.32,9594.0,2664.0,696.0,2400.0,1833.0,289.0,0.0,6401.0,1411.0,0.0,0.13756,0.03868,0.77068,2122.0,0.9378455102275672,50.98773299306207,3.6013513513499995,0.8638077285575572,6,0.18,0.76,0.026,0.029,0.22,27.706,46.509,14.846,1.445,0.708,5.46,1.859,3.1325520307132755,1.0929664183488828
24312456,2024-11-26,S.TOWER6VAN,116.62,8.92,9126.0,2994.0,701.0,1479.0,2519.0,105.0,444.0,6434.0,1304.0,0.0,0.13756,0.03868,0.77068,3068.0,0.9289469491721448,55.17063968397212,3.0480961923837517,0.8210560625812187,67,0.17,1.26,0.03,0.024,0.19,25.551,48.973,14.502,0.619,0.767,5.743,2.322,3.3767496380059296,1.222674389574075
24312426,2024-11-26,2062BK1,125.91,8.65,9945.0,2682.0,690.0,2715.0,1755.0,260.0,0.0,6329.0,1432.0,0.0,0.13756,0.03868,0.77068,2015.0,0.935716409029907,50.2660630605173,3.708053691273786,0.8709677419350517,6,0.19,0.78,0.024,0.037,0.22,23.289,49.29,15.826,0.859,0.819,6.183,2.33,3.114298350919315,1.2600981695469884
24312467,2024-11-26,2062BK1,125.22,13.92,9951.0,3216.0,699.0,270.0,1782.0,255.0,0.0,6637.0,1181.0,0.0,0.13756,0.03868,0.77068,2037.0,0.899956877958172,53.002715220787394,3.094216417909485,0.8748159057433114,6,0.17,0.82,0.015,0.017,0.17,25.668,48.899,14.445,0.697,0.761,5.765,2.265,3.384950851446767,1.2190008475843845
24212439,2024-11-26,SEQRFE550D,120.37,8.1,10095.0,192.0,718.0,1521.0,1762.0,297.0,0.0,6337.0,1168.0,221.0,0.13756,0.03868,0.77068,2059.0,0.9369502607539744,52.64600814112614,52.57812499972616,0.8557552209806432,73,0.22,0.86,0.027,0.029,0.24,15.003499999999999,49.141999999999996,21.7325,2.9764999999999997,1.7650000000000001,6.670999999999999,1.0884999999999998,2.2611176294660313,1.3376704684650351
24212437,2024-11-26,SEQRFE550D,120.87,7.99,5985.0,2703.0,627.0,1542.0,1711.0,267.0,0.0,6436.0,1114.0,0.0,0.13756,0.03868,0.77068,1978.0,0.937994722947866,53.247290476931845,2.214206437291079,0.8650151668347498,73,0.22,0.83,0.025,0.029,0.24,29.722,46.394,13.769,0.683,0.636,5.351,1.962,3.369208424110385,1.0667249149268831
24212425,2024-11-26,C20MMNC,108.09,7.93,10623.0,2652.0,806.0,1530.0,1495.0,246.0,0.0,6175.0,1209.0,0.0,0.13756,0.03868,0.77068,1741.0,0.9316497155582516,57.12831899290287,4.005656108595774,0.8587018954618847,42,0.21,0.83,0.023,0.024,0.22,22.941,49.415,16.004,1.004,0.841,6.069,2.314,3.087472664792252,1.2688080932573307
24212419,2024-11-26,2062BK1,125.79,8.39,10356.0,2859.0,806.0,1514.0,1650.0,250.0,0.0,6753.0,1089.0,0.0,0.13756,0.03868,0.77068,1900.0,0.937472052459849,53.68471261583842,3.622245540397474,0.8684210526311219,6,0.19,0.76,0.024,0.024,0.22,23.003,49.729,16.832,0.861,0.899,5.037,2.17,2.9542565199310875,1.2483432071493121
24112418,2024-11-26,2062BK1,118.92,8.88,8541.0,4545.0,885.0,2177.0,1905.0,267.0,0.0,6566.0,1055.0,0.0,0.13756,0.03868,0.77068,2172.0,0.9305164319176016,55.21358896690873,1.8792079207916657,0.8770718232040161,6,0.21,0.75,0.024,0.027,0.18,17.594,54.186,17.576,1.055,0.823,4.773,2.277,3.0827786311657275,1.5406442807995224
24112424,2024-11-26,2062BK1,122.77,8.19,6453.0,5892.0,824.0,1502.0,1819.0,267.0,0.0,4186.0,768.0,0.0,0.13756,0.03868,0.77068,2086.0,0.937461820396018,34.09627759196794,1.0952138492869832,0.8720038350906654,6,0.21,0.75,0.021,0.028,0.22,16.38,52.925,19.168,0.78,0.938,5.553,2.475,2.760968229954614,1.4887901206785001
24112474,2024-11-26,C20MMNC,131.98,0.0,9105.0,3294.0,677.0,3637.0,1675.0,271.0,0.0,6646.0,1081.0,349.0,0.13756,0.03868,0.77068,1946.0,0.9999999999924232,50.35611456243101,2.7641165755911463,0.8607399794445731,42,0.19,0.72,0.024,0.027,0.19,28.255,49.923,12.494,0.597,0.6,4.799,2.019,3.9954381752701082,1.2251042944785278
24212481,2024-11-27,S.TOWER6VAN,115.16,8.25,9009.0,996.0,721.0,3237.0,2535.0,57.0,479.0,6303.0,1193.0,0.0,0.1430666666666666,0.0333666666666666,0.8187666666666666,3071.0,0.9331496637149894,54.73254602244936,9.045180722882485,0.8254640182348337,67,0.2,1.35,0.034,0.025,0.22,23.871,49.523,15.816,0.893,0.704,5.757,2.097,3.1309982929759124,1.2478079016327355
24112483,2024-11-27,1786550D,124.76,8.12,10020.0,2661.0,697.0,3071.0,1698.0,284.0,0.0,6447.0,1059.0,315.0,0.1430666666666666,0.0333666666666666,0.8187666666666666,1982.0,0.9388922335871548,51.67521641510359,3.765501691092159,0.8567103935414446,3,0.22,0.77,0.02,0.03,0.2,26.897,46.483,15.328,1.724,0.74,5.536,1.813,3.0323569704481703,1.1008146639511203
24212487,2024-11-27,2062BK1,110.62,8.54,8955.0,528.0,707.0,1347.0,1752.0,260.0,0.0,6004.0,1388.0,0.0,0.1430666666666666,0.0333666666666666,0.8187666666666666,2012.0,0.928331654909967,54.27589947519186,16.96022727269515,0.8707753479120921,6,0.2,0.77,0.025,0.025,0.19,25.599,49.173,14.331,0.691,0.762,5.695,2.254,3.4309935807982144,1.2314492499561744
24112517,2024-11-27,S.TOWER6VAN,118.54,8.0,9693.0,2127.0,679.0,2986.0,2506.0,91.0,517.0,6724.0,1098.0,0.0,0.1430666666666666,0.0333666666666666,0.8187666666666666,3114.0,0.9367788841399022,56.72346887078856,4.557122708037349,0.8047527296079625,67,0.2,1.33,0.04,0.021,0.2,22.893,48.42,17.77,0.71,1.33,4.42,2.79,2.7246637780653873,1.1907338186110568
24212495,2024-11-27,2062BK1,120.44,8.2,11556.0,0.0,811.0,2122.0,1725.0,290.0,0.0,6184.0,1108.0,0.0,0.1430666666666666,0.0333666666666666,0.8187666666666666,2015.0,0.9362562188981948,51.34506808326681,11556000000000.0,0.8560794044660764,6,0.18,0.72,0.034,0.022,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24112572,2024-11-28,S.TOWER6VAN,122.1,8.24,11094.0,2178.0,687.0,2505.0,2511.0,98.0,508.0,6759.0,1135.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,3117.0,0.9367807273213382,55.35626535581199,5.093663911843391,0.8055822906638417,67,0.19,1.26,0.019,0.023,0.18,23.808,48.216,16.838,0.915,1.05,5.145,2.322,2.863352930696597,1.1862130046497896
24212524,2024-11-28,S.TOWER6VAN,118.31,7.92,9498.0,0.0,707.0,2847.0,2386.0,81.0,584.0,6167.0,1718.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,3051.0,0.9372573873014556,52.12577127840313,9498000000000.0,0.7820386758437292,67,0.19,1.317,0.027,0.018,0.18,22.26,55.347,13.53,0.716,0.506,4.526,1.914,4.090385041755968,1.5463943449470539
24212532,2024-11-28,S.TOWER6VAN,118.06,8.54,8634.0,0.0,825.0,1794.0,2487.0,84.0,533.0,6305.0,1580.0,260.0,0.1395,0.0352333333333333,0.8269333333333333,3104.0,0.9325434439104856,53.405048280082966,8633999999999.999,0.8012242268038656,67,0.191,1.347,0.037,0.019,0.193,22.154,51.582,17.548,1.004,0.688,2.66,2.588,2.939312781355063,1.299196534266932
24112522,2024-11-28,S.TOWER6VAN,120.57,13.92,9927.0,2715.0,684.0,3678.0,2463.0,101.0,517.0,6561.0,1732.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,3081.0,0.8964978808766713,54.416521522315534,3.6563535911588745,0.799415774099059,67,0.172,1.364,0.035,0.023,0.201,21.956,50.322,17.055,0.807,0.704,5.238,2.444,2.9503986866791743,1.2899107966779455
24212571,2024-11-28,2062BK1,114.71,8.18,11286.0,0.0,506.0,2372.0,0.0,601.0,1495.0,6657.0,1566.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,2096.0,0.9334364065348406,58.0333013681629,11286000000000.0,0.0,6,0.21,0.8,0.016,0.019,0.19,24.277,48.881,16.085,0.84,1.056,4.872,2.261,3.038729329852045,1.2110348586576816
24212578,2024-11-28,2062BK1,116.87,8.21,9108.0,0.0,514.0,2396.0,1769.0,314.0,0.0,6304.0,1575.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,2083.0,0.9343620083072084,53.94027551934679,9108000000000.0,0.8492558809405428,6,0.21,0.75,0.022,0.021,0.16,24.682,48.339,16.54,0.9,1.007,4.475,2.353,2.9223747052777944,1.1726220799068483
24112544,2024-11-28,SEQRFE550D,127.58,0.0,11658.0,2766.0,816.0,1889.0,1810.0,284.0,0.0,6605.0,1553.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,2094.0,0.9999999999921616,51.771437528987526,4.214750542297826,0.8643744030559387,73,0.21,0.86,0.03,0.029,0.2,21.998,51.717,17.647,0.994,0.678,2.61,2.59,2.930473708068903,1.304469555566766
24112570,2024-11-28,SEQRFE550D,122.55,8.13,11019.0,2220.0,541.0,2002.0,1705.0,257.0,0.0,6717.0,1243.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,1962.0,0.937786960507057,54.81028151730061,4.963513513511278,0.8690112130474674,73,0.21,0.84,0.023,0.026,0.23,24.054,48.562,16.382,0.87,1.044,5.054,2.317,2.9641701764023676,1.2009298414818113
24312574,2024-11-28,2062BK1,121.79,8.19,11058.0,1686.0,779.0,2323.0,1957.0,299.0,0.0,5952.0,1058.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,2256.0,0.9369903061937452,48.87100747147655,6.558718861206074,0.8674645390067077,6,0.2,0.89,0.025,0.025,0.2,23.73,47.93,17.557,0.851,0.929,4.667,2.549,2.729809773322702,1.1608699864367371
24312519,2024-11-28,S.TOWER6VAN,123.48,0.0,10014.0,2841.0,690.0,2373.0,2487.0,105.0,453.0,6410.0,1163.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,3045.0,0.9999999999919016,51.91124068633049,3.5248152059121702,0.8167487684726382,67,0.168,1.306,0.035,0.03,0.217,24.448,49.794,16.348,0.832,0.664,4.273,2.328,3.045690867942993,1.2205309213912787
24312559,2024-11-28,2062BK1,123.38,8.1,10254.0,2703.0,900.0,1803.0,1755.0,268.0,0.0,3542.0,647.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,2023.0,0.938393672034238,28.70805641085502,3.793562708100705,0.8675234799797985,6,0.21,0.77,0.029,0.027,0.19,2.721,50.378,30.173,4.317,2.505,7.725,0.374,1.669583084774972,1.5314789481684148
24312577,2024-11-28,S.TOWER6VAN,115.43,8.14,9795.0,2808.0,724.0,2258.0,2509.0,109.0,448.0,6693.0,1927.0,0.0,0.1395,0.0352333333333333,0.8269333333333333,3066.0,0.93412640607806,57.9831932768086,3.488247863246621,0.8183300717544624,67,0.19,1.28,0.024,0.023,0.19,26.24,48.837,16.579,0.865,0.831,2.461,2.499,2.945536791314837,1.1405184493227465
24212609,2024-11-29,S.TOWER6VAN,122.97,8.0,9249.0,783.0,817.0,2848.0,2437.0,94.0,584.0,6575.0,1144.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,3115.0,0.938917309300306,53.46832560743703,11.812260536383382,0.7823434991971806,67,0.183,1.316,0.027,0.024,0.214,24.442,48.526,16.285,0.794,0.982,4.874,2.486,2.979614392729952,1.1914653309762326
24212614,2024-11-29,C20MMNC,130.83,7.89,10074.0,0.0,721.0,4613.0,1772.0,311.0,0.0,6703.0,1698.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2083.0,0.9431228373634436,51.23442635441997,10074000000000.0,0.8506961113774121,42,0.21,0.76,0.017,0.027,0.2,3.689,55.453,25.114,3.951,1.35,8.912,0.087,2.2079633685048776,1.9251840022219135
24312632,2024-11-29,S.TOWER6VAN,124.79,7.44,9915.0,2112.0,895.0,1565.0,2525.0,105.0,491.0,6256.0,1129.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,3121.0,0.943734402170886,50.13222213278201,4.69460227272505,0.8090355655236113,67,0.2,1.34,0.035,0.029,0.21,25.614,49.052,14.392,0.65,0.765,5.711,2.298,3.4080455777113876,1.2260854350488666
24312623,2024-11-29,S.TOWER6VAN,126.1,13.92,10245.0,1428.0,903.0,2646.0,2538.0,113.0,501.0,6593.0,1545.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,3152.0,0.9005856306177649,52.28390166493034,7.174369747894136,0.8052030456850238,67,0.189,1.354,0.039,0.032,0.249,28.004,48.045,15.224,0.851,0.802,3.34,2.183,3.155665024630542,1.1114066945800274
24212615,2024-11-29,2062BK1,117.88,8.14,9096.0,0.0,718.0,2143.0,1812.0,304.0,0.0,6497.0,2647.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2116.0,0.9354070782341264,55.115371563835126,9096000000000.0,0.8563327032132059,6,0.2,0.75,0.025,0.022,0.18,28.759,47.472,15.024,0.785,0.818,3.385,2.185,3.1595341098169722,1.0842316828065046
24312613,2024-11-29,C20MMNC,125.33,8.14,9441.0,1659.0,699.0,2013.0,1746.0,252.0,96.0,961.0,220.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2094.0,0.9390125121679852,7.667757121138851,5.690777576850096,0.8338108882517508,42,0.193,0.778,0.027,0.028,0.217,28.741,46.842,15.491,0.805,0.795,3.524,2.226,3.0236250968241674,1.0589831121560827
24312608,2024-11-29,2062BK1,127.62,0.0,9960.0,1092.0,704.0,3015.0,1724.0,264.0,0.0,4358.0,826.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,1988.0,0.9999999999921642,34.14825262471283,9.120879120870768,0.8672032193154592,6,0.21,0.7,0.021,0.021,0.19,24.214,48.441,16.383,0.862,1.062,5.019,2.308,2.95660400390625,1.1931868564953942
24312602,2024-11-29,S.TOWER6VAN,116.94,8.31,10458.0,1512.0,701.0,2295.0,2533.0,129.0,400.0,6561.0,1467.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,3062.0,0.933652694603324,56.10569522784243,6.916666666662092,0.8272370999344131,67,0.185,1.306,0.027,0.023,0.196,23.348,48.422,16.703,0.963,0.906,5.785,2.367,2.89882662835249,1.2089783281733746
24212622,2024-11-29,2062BK1,120.38,8.12,8499.0,0.0,820.0,2022.0,1714.0,283.0,240.0,6461.0,1121.0,259.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2237.0,0.9368093385141104,53.67170626305307,8498999999999.999,0.7662047384887053,6,0.19,0.76,0.022,0.023,0.19,28.289,47.588,15.26,0.896,0.833,3.437,2.111,3.1182753423759912,1.0927210103329508
24112607,2024-11-29,2062BK1,118.3,13.93,8706.0,4494.0,782.0,1007.0,1813.0,301.0,0.0,6666.0,1053.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2114.0,0.8946532556840759,56.34826711702157,1.937249666221197,0.8576158940393295,6,0.2,0.79,0.029,0.025,0.2,24.755,48.302,16.518,0.897,1.01,4.471,2.339,2.9240268781403227,1.1702766875030286
24112631,2024-11-29,C20HMNA,117.59,12.58,10134.0,2055.0,885.0,520.0,2319.0,119.0,433.0,4612.0,830.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2871.0,0.9033571483375328,39.2210221954314,4.931386861311469,0.8077324973873885,34,0.176,1.096,0.021,0.032,0.193,27.493,48.002,15.293,0.825,0.801,3.77,2.272,3.1386164508957766,1.1218828148736766
24212633,2024-11-29,C20HMNA,118.39,8.13,8100.0,993.0,800.0,1745.0,2126.0,155.0,483.0,6494.0,1195.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,2764.0,0.9357413847539066,54.85260579394499,8.157099697876982,0.7691751085380719,34,0.19,1.04,0.025,0.038,0.19,27.685,48.192,14.923,0.808,0.807,3.811,2.224,3.2291610828196196,1.131028655917764
24212625,2024-11-29,2062BK1,123.09,8.98,8082.0,996.0,811.0,1541.0,1708.0,253.0,0.0,6507.0,1181.0,0.0,0.1436296296296296,0.0482962962962962,0.7398148148148148,1961.0,0.9320057545170592,52.86375822525905,8.114457831317154,0.8709841917384645,6,0.21,0.7,0.02,0.037,0.22,27.991,47.872,15.344,0.847,0.815,3.395,2.165,3.1197132616487457,1.1046704818165036
24312681,2024-11-30,C20MMNACUTLT,131.37,0.0,9789.0,1353.0,699.0,4184.0,1783.0,285.0,204.0,6146.0,1067.0,378.0,0.1410454545454545,0.0541363636363636,0.7739090909090909,2272.0,0.999999999992388,46.7838928214449,7.235033259418156,0.784771126760218,40,0.19,0.82,0.03,0.042,0.19,26.056,50.631,13.335,1.285,0.561,4.59,2.188,3.7965656868626274,1.2853117384240453
24112696,2024-11-30,2062BK1,126.76,5.05,9768.0,2964.0,890.0,2959.0,1817.0,301.0,0.0,6895.0,1096.0,0.0,0.1410454545454545,0.0541363636363636,0.7739090909090909,2118.0,0.961687277134044,54.39413064015151,3.2955465587033417,0.8578847969778763,6,0.19,0.72,0.02,0.038,0.21,21.816,51.52,17.266,0.864,0.702,3.53,2.56,2.9837261828922226,1.318220198040069
24212671,2024-11-30,ASP1239,112.95,7.98,9060.0,993.0,1111.0,2032.0,1252.0,256.0,0.0,6013.0,1134.0,0.0,0.1410454545454545,0.0541363636363636,0.7739090909090909,1508.0,0.9340114115526832,53.23594510798375,9.123867069477216,0.8302387267899004,24,0.45,0.75,0.018,0.017,0.24,24.215,47.475,16.912,1.543,1.057,4.741,2.288,2.807012357358245,1.1543230888932117
24212680,2024-11-30,2062BK1,128.3,0.0,9270.0,1095.0,905.0,3252.0,1691.0,284.0,277.0,6001.0,1108.0,566.0,0.1410454545454545,0.0541363636363636,0.7739090909090909,2252.0,0.999999999992206,46.7731878406331,8.465753424649803,0.7508880994668069,6,0.21,0.81,0.022,0.04,0.21,27.158,51.054,12.612,1.407,0.375,3.97,2.155,4.047728534052169,1.2836991777928641
