Heat_Number,Date,BOF Grade Code,Hot Metal Addn. Weight,Scrap Addn. Weight,Lime Into Converter,Dolomite Into Converter,Lime Into Ladle,Iron Ore Into Converter,SIMN Into Ladle,FESI Into Ladle,FEMN Into Ladle,Measered O2 Mainblow II,Duration of Mainblow I/II,Measered O2 2nd Blow,HM_P,HM_S,HM_Si,Total_FA_Ladle,HM_Ratio,O2_per_ton_HM,Lime_Dolo_Ratio,SiMn_FA_Fraction,Grade_Encoded,C,Mn,P,S,Si
25102610,2025-05-23,2062BK1,118.94,7.21,10977.0,1992.0,667.0,2154.0,1716.0,301.0,251.0,6288.0,1445.0,0.0,0.15547368421052632,0.043,0.882421052631579,2268.0,0.9428458184626013,52.866991760107055,5.5105421686719325,0.756613756613423,6,0.2,0.78,0.019,0.032,0.19
25202677,2025-05-24,1786550D,128.61,7.15,11976.0,2253.0,693.0,1741.0,1667.0,263.0,0.0,6868.0,1262.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,1930.0,0.9473335297514192,53.40175725018737,5.3155792276940454,0.863730569947739,3,0.22,0.75,0.03,0.02,0.25
25102696,2025-05-24,2062BK1,128.92,0.0,9996.0,2628.0,742.0,3829.0,1817.0,267.0,0.0,6603.0,1561.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2084.0,0.9999999999922433,51.21780949386273,3.8036529680350823,0.8718809980801958,6,0.2,0.76,0.033,0.028,0.21
25102694,2025-05-24,2062BK1,125.18,0.0,10896.0,2658.0,734.0,4245.0,1815.0,268.0,0.0,6155.0,2045.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2083.0,0.9999999999920115,49.16919635685277,4.099322799095523,0.8713394143058707,6,0.2,0.76,0.033,0.028,0.21
25102693,2025-05-24,2062BK1,124.43,7.17,11037.0,2682.0,717.0,3140.0,1782.0,277.0,0.0,6133.0,1411.0,371.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2059.0,0.9455167173180433,49.28875673029584,4.1152125279626715,0.865468674113227,6,0.21,0.78,0.022,0.022,0.22
25102684,2025-05-24,1786550D,126.21,7.14,11901.0,2760.0,707.0,3476.0,1807.0,267.0,135.0,6252.0,1858.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2209.0,0.9464566929062883,49.53648680730896,4.311956521737568,0.8180172023536361,3,0.23,0.73,0.02,0.02,0.23
25102686,2025-05-24,2062BK1,127.06,7.12,11280.0,2763.0,704.0,3241.0,1821.0,281.0,146.0,6400.0,1450.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2248.0,0.946936950358124,50.369903981974105,4.082519001084298,0.8100533807825578,6,0.2,0.71,0.025,0.024,0.26
25202675,2025-05-24,S.TOWER6VAN,123.55,7.12,8895.0,2841.0,613.0,0.0,2420.0,57.0,520.0,6680.0,1161.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2997.0,0.9455115940847517,54.06717927920626,3.13093980992498,0.8074741408072047,67,0.18,1.33,0.035,0.022,0.23
25102682,2025-05-24,1786550D,126.62,7.18,11676.0,2556.0,695.0,4052.0,1811.0,278.0,156.0,6564.0,1670.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2245.0,0.9463378176311933,51.840151634403405,4.568075117369105,0.8066815144762554,3,0.24,0.71,0.04,0.03,0.23
25102689,2025-05-24,S.TOWER6VAN,125.7,7.18,11163.0,2784.0,692.0,3567.0,2562.0,98.0,528.0,6223.0,1044.0,309.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3188.0,0.9459662853631401,49.50676213166661,4.009698275860629,0.803638644918192,67,0.186,1.266,0.02,0.022,0.234
25202673,2025-05-24,C20MMNACUTLT,126.34,7.18,9960.0,4734.0,492.0,1318.0,1664.0,280.0,223.0,6816.0,1136.0,811.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2167.0,0.9462252845944711,53.94965964814033,2.1039290240806707,0.7678818643282105,40,0.21,0.8,0.024,0.03,0.25
25202667,2025-05-24,S.TOWER6VAN,122.62,7.16,10935.0,2748.0,696.0,4718.0,2427.0,94.0,520.0,6639.0,1210.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3041.0,0.9448297118127229,54.142880443205485,3.9792576419199492,0.7980927326534699,67,0.19,1.33,0.033,0.021,0.21
25202668,2025-05-24,C20MMNACUTLT,124.49,7.23,10257.0,3216.0,707.0,2728.0,1714.0,317.0,270.0,6687.0,1526.0,321.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2301.0,0.9451108411710818,53.71515784357205,3.1893656716407994,0.7448935245542178,40,0.23,0.76,0.017,0.025,0.22
25102678,2025-05-24,S.TOWER6VAN,129.01,6.86,11013.0,2997.0,564.0,998.0,2558.0,98.0,582.0,6488.0,2436.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3238.0,0.9495105615592145,50.29067514107209,3.6746746746734487,0.7899938233475016,67,0.189,1.295,0.034,0.022,0.226
25202665,2025-05-24,C20MMNACUTLT,129.28,7.51,11862.0,2535.0,704.0,3024.0,1603.0,250.0,213.0,6998.0,1681.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2066.0,0.9450983258941071,54.13056930651199,4.679289940826557,0.7758954501448326,40,0.23,0.76,0.021,0.024,0.21
25202663,2025-05-24,2062BK1,135.1,0.0,11115.0,1458.0,696.0,5316.0,1569.0,300.0,213.0,6545.0,1539.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2082.0,0.9999999999925981,48.44559585456369,7.623456790118228,0.7536023054751424,6,0.21,0.76,0.031,0.03,0.2
25202661,2025-05-24,2062BK1,134.85,0.0,11091.0,2400.0,0.0,4637.0,0.0,0.0,0.0,6717.0,1052.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,0.0,0.9999999999925844,49.81090100074297,4.621249999998074,0.0,6,0.2,0.84,0.036,0.03,0.22
25202659,2025-05-24,TMT-FE500D,126.8,0.0,10497.0,2439.0,652.0,2250.0,1731.0,290.0,263.0,6321.0,996.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2284.0,0.9999999999921135,49.850157728313484,4.303813038128617,0.7578809106826805,78,0.22,0.8,0.039,0.031,0.22
25202657,2025-05-24,2062BK1,126.88,0.0,10056.0,2400.0,676.0,4453.0,1735.0,283.0,250.0,6176.0,1441.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2268.0,0.9999999999921185,48.6759142493011,4.189999999998254,0.764991181657511,6,0.18,0.74,0.021,0.028,0.21
25202655,2025-05-24,S.TOWER6VAN,126.52,7.2,10485.0,2406.0,654.0,2442.0,2595.0,74.0,729.0,6232.0,1078.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3398.0,0.9461561471661222,49.25703446056547,4.357855361594199,0.7636845203058377,67,0.19,1.33,0.025,0.028,0.19
25202653,2025-05-24,TMT-FE500D,128.58,7.17,11940.0,2409.0,652.0,3795.0,1762.0,310.0,213.0,6132.0,960.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2285.0,0.9471823204350117,47.69015398936312,4.956413449562077,0.7711159737414568,78,0.22,0.758,0.019,0.029,0.212
25202650,2025-05-24,S.TOWER6VAN,125.66,7.1,9897.0,2415.0,707.0,3486.0,2663.0,115.0,672.0,6595.0,1027.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3450.0,0.946520036148339,52.48289033859237,4.098136645961036,0.7718840579707907,67,0.186,1.333,0.034,0.024,0.222
25202670,2025-05-24,C20MMNACUTLT,122.1,7.12,9582.0,2388.0,704.0,1526.0,1745.0,253.0,209.0,250.0,63.0,6081.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2207.0,0.9449001702449706,2.0475020474852785,4.012562814068671,0.7906660625279608,40,0.217,0.74,0.025,0.023,0.209
25102676,2025-05-24,C20MMNACUTLT,126.58,6.99,11388.0,2298.0,652.0,806.0,1812.0,396.0,268.0,6900.0,1521.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2476.0,0.9476678894890496,54.51098119723091,4.955613577021342,0.7318255250400921,40,0.22,0.73,0.029,0.022,0.21
25102691,2025-05-24,S.TOWER6VAN,125.03,6.35,11376.0,2829.0,707.0,3005.0,2558.0,102.0,527.0,6253.0,1072.0,365.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3187.0,0.9516669203763766,50.011997120291035,4.02120890773983,0.8026357075617186,67,0.2,1.3,0.029,0.026,0.22
25102672,2025-05-24,1786550D,123.56,6.98,10368.0,3051.0,694.0,2542.0,1809.0,334.0,325.0,6611.0,1188.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2468.0,0.9465297992879844,53.50437034595739,3.3982300884944614,0.7329821717987306,3,0.2,0.72,0.02,0.02,0.18
25202701,2025-05-24,1786550D,125.95,0.0,10866.0,2394.0,643.0,925.0,1735.0,277.0,179.0,6501.0,1082.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2191.0,0.9999999999920604,51.615720523607656,4.53884711779259,0.7918758557732579,3,0.21,0.79,0.02,0.02,0.23
25202699,2025-05-24,1786550D,135.8,0.0,10581.0,2676.0,608.0,4228.0,1714.0,273.0,0.0,6212.0,1046.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,1987.0,0.9999999999926363,45.74374079495034,3.9540358744379844,0.8626069451429982,3,0.2,0.75,0.02,0.02,0.21
25202697,2025-05-24,2062BK1,124.88,0.0,9123.0,2694.0,608.0,582.0,1735.0,263.0,0.0,6277.0,1014.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,1998.0,0.9999999999919923,50.264253683133695,3.386414253896293,0.8683683683679337,6,0.18,0.75,0.039,0.029,0.22
25202692,2025-05-24,2062BK1,131.13,7.23,11172.0,2793.0,591.0,3426.0,1603.0,250.0,189.0,6944.0,1240.0,456.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2042.0,0.9477450130026907,52.95508274191295,3.999999999998568,0.7850146914785577,6,0.21,0.83,0.021,0.029,0.21
25202690,2025-05-24,2062BK1,121.82,7.24,10356.0,3102.0,707.0,3720.0,1762.0,253.0,0.0,6421.0,1516.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2015.0,0.9439020610495591,52.708914791883856,3.338491295937028,0.8744416873444791,6,0.21,0.74,0.029,0.025,0.23
25202688,2025-05-24,2062BK1,131.2,6.99,10665.0,3099.0,699.0,4559.0,1789.0,267.0,0.0,5946.0,1217.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2056.0,0.9494174686956407,45.32012195087409,3.4414327202312225,0.8701361867700048,6,0.22,0.76,0.03,0.03,0.25
25202687,2025-05-24,1786550D,127.06,7.32,10566.0,2886.0,704.0,3333.0,1775.0,260.0,0.0,6658.0,1420.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2035.0,0.9455276082680049,52.40044073624744,3.6611226611213925,0.8722358722354436,3,0.23,0.77,0.02,0.02,0.22
25202685,2025-05-24,S.TOWER6VAN,126.57,7.42,10140.0,3054.0,704.0,2292.0,2487.0,81.0,567.0,6697.0,1087.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3135.0,0.9446227330327293,52.91143240852563,3.3202357563839815,0.7933014354064455,67,0.19,1.31,0.026,0.02,0.17
25202683,2025-05-24,2062BK1,126.61,7.2,10899.0,3183.0,696.0,2857.0,1667.0,283.0,0.0,222.0,1184.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,1950.0,0.9461923622976893,1.753416001881736,3.4241281809602815,0.8548717948713564,6,0.22,0.83,0.019,0.019,0.24
25202681,2025-05-24,S.TOWER6VAN,128.53,7.32,10140.0,3255.0,698.0,3041.0,2548.0,128.0,510.0,6475.0,1116.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3186.0,0.9461170408469186,50.37734381039153,3.1152073732709322,0.7997489014435657,67,0.18,1.29,0.022,0.019,0.19
25202679,2025-05-24,1786550D,124.65,7.11,10098.0,3567.0,690.0,3119.0,1698.0,257.0,0.0,6188.0,1110.0,351.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,1955.0,0.9460382513589402,49.64300040072488,2.830950378468508,0.8685421994880468,3,0.23,0.74,0.02,0.03,0.22
25102652,2025-05-24,2062BK1,127.15,6.58,11529.0,2907.0,694.0,3841.0,1766.0,298.0,275.0,6180.0,1403.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2339.0,0.9507963807601076,48.60401101023512,3.9659442724444562,0.7550235143220372,6,0.22,0.76,0.024,0.034,0.23
25102674,2025-05-24,1786550D,126.17,7.12,10698.0,2616.0,654.0,1110.0,1810.0,335.0,300.0,5109.0,1379.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2445.0,0.9465826393506898,40.49298565395504,4.089449541282841,0.7402862985682044,3,0.23,0.74,0.02,0.02,0.21
25202639,2025-05-24,2062BK1,121.87,7.35,11559.0,2994.0,688.0,3242.0,1748.0,250.0,0.0,6202.0,1041.0,318.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,1998.0,0.94312026001437,50.89029293467719,3.8607214428844823,0.874874874874437,6,0.177,0.716,0.025,0.032,0.191
25102671,2025-05-24,S.TOWER6VAN,124.79,7.2,10392.0,3000.0,707.0,2004.0,2551.0,125.0,589.0,6400.0,1167.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,3265.0,0.945450412902906,51.28616074964912,3.4639999999988453,0.7813169984683671,67,0.2,1.32,0.034,0.029,0.27
25102669,2025-05-24,1786550D,122.62,0.0,10911.0,2994.0,699.0,1990.0,1780.0,294.0,260.0,6409.0,1138.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2334.0,0.9999999999918447,52.267166856530196,3.6442885771530915,0.7626392459294076,3,0.2,0.78,0.03,0.03,0.22
25102666,2025-05-24,1786550D,127.39,7.34,10515.0,3048.0,689.0,2503.0,1814.0,346.0,261.0,1274.0,2636.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2421.0,0.945520670964555,10.000784990894099,3.4498031496051675,0.7492771581987818,3,0.2,0.8,0.03,0.02,0.18
25102664,2025-05-24,1786550D,135.1,0.0,11439.0,2967.0,709.0,5063.0,1810.0,318.0,257.0,6404.0,1075.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2385.0,0.9999999999925981,47.401924500019234,3.855409504548751,0.7589098532491577,3,0.2,0.73,0.02,0.03,0.21
25102662,2025-05-24,C20MMNC,134.98,0.0,10638.0,2937.0,705.0,6323.0,1805.0,305.0,254.0,6608.0,1152.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2364.0,0.9999999999925916,48.95540079975586,3.6220633299272653,0.7635363790182895,42,0.22,0.74,0.016,0.032,0.17
25102660,2025-05-24,1786550D,135.23,0.0,10302.0,3006.0,699.0,6026.0,1766.0,298.0,267.0,6610.0,1839.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2331.0,0.9999999999926052,48.87968645974356,3.427145708581694,0.7576147576144326,3,0.22,0.73,0.02,0.03,0.21
25102658,2025-05-24,C20MMNC,131.5,0.0,10464.0,3267.0,692.0,6036.0,1861.0,260.0,0.0,6421.0,1132.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2121.0,0.9999999999923955,48.82889733803172,3.202938475664768,0.8774163130594638,42,0.21,0.73,0.024,0.024,0.21
25102654,2025-05-24,2062BK1,130.2,7.11,11289.0,2979.0,701.0,3648.0,1763.0,301.0,277.0,6444.0,1136.0,293.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2341.0,0.9482193576509488,49.49308755722356,3.7895266868063815,0.7530969671077518,6,0.19,0.79,0.028,0.025,0.2
25102656,2025-05-24,TMT-FE500D,124.12,7.1,10752.0,2961.0,709.0,3612.0,1762.0,298.0,264.0,1039.0,2069.0,0.0,0.17065217391304346,0.03860869565217391,0.8803478260869566,2324.0,0.945892394444857,8.370931356684087,3.631205673757639,0.7581755593800524,78,0.21,0.76,0.026,0.036,0.27
25202729,2025-05-25,S.TOWER6VAN,124.24,10.0,9279.0,3111.0,690.0,0.0,2150.0,71.0,570.0,6556.0,1039.0,0.0,0.1739,0.0471,0.75785,2791.0,0.9255065554162283,52.76883451341944,2.9826422372217993,0.7703332139015513,67,0.2,1.284,0.027,0.029,0.228
25202719,2025-05-25,2062BK1,129.83,10.08,8169.0,3969.0,622.0,2056.0,1718.0,240.0,0.0,6325.0,1114.0,358.0,0.1739,0.0471,0.75785,1958.0,0.9279536845048392,48.71755372372551,2.0582010582005394,0.877425944841227,6,0.19,0.76,0.021,0.027,0.23
25202717,2025-05-25,1786550D,129.67,9.95,8499.0,4314.0,613.0,1947.0,1704.0,321.0,0.0,6097.0,1091.0,367.0,0.1739,0.0471,0.75785,2025.0,0.9287351382256932,47.019356828510695,1.9700973574404332,0.8414814814810659,3,0.21,0.77,0.02,0.03,0.22
25202715,2025-05-25,S.TOWER6VAN,127.18,10.08,8679.0,3876.0,591.0,2768.0,2413.0,81.0,489.0,6633.0,1143.0,318.0,0.1739,0.0471,0.75785,2983.0,0.9265627276633647,52.154426796256054,2.2391640866867286,0.8089171974519581,67,0.19,1.35,0.024,0.026,0.23
25202711,2025-05-25,S.TOWER6VAN,122.68,0.0,11154.0,3282.0,671.0,3465.0,2535.0,94.0,516.0,6076.0,1105.0,364.0,0.1739,0.0471,0.75785,3145.0,0.9999999999918486,49.52722530119394,3.398537477147045,0.8060413354528438,67,0.19,1.39,0.026,0.024,0.18
25202722,2025-05-25,2062BK1,128.5,9.16,10080.0,3789.0,682.0,2682.0,1664.0,290.0,0.0,6383.0,1077.0,407.0,0.1739,0.0471,0.75785,1954.0,0.9334592474144018,49.67315175058621,2.660332541566994,0.8515864892523789,6,0.2,0.74,0.023,0.03,0.22
25202724,2025-05-25,2062BK1,128.49,10.36,9522.0,3615.0,698.0,2607.0,1775.0,263.0,0.0,6729.0,1161.0,308.0,0.1739,0.0471,0.75785,2038.0,0.9253871083836847,52.36983422793704,2.6340248962648314,0.870951913640397,6,0.19,0.77,0.022,0.027,0.21
25102738,2025-05-25,1786550D,122.9,10.0,8790.0,2937.0,697.0,1792.0,1861.0,271.0,0.0,6670.0,1520.0,0.0,0.1739,0.0471,0.75785,2132.0,0.9247554552225377,54.27176566269917,2.992849846781412,0.8728893058157257,3,0.21,0.75,0.03,0.03,0.23
25102744,2025-05-25,2062BK1,130.88,0.0,10167.0,2865.0,695.0,3795.0,1861.0,271.0,0.0,6470.0,1513.0,0.0,0.1739,0.0471,0.75785,2132.0,0.9999999999923594,49.434596576639414,3.5486910994752012,0.8728893058157257,6,0.17,0.74,0.024,0.031,0.21
25102746,2025-05-25,1786550D,131.83,0.0,10440.0,2697.0,704.0,2942.0,1861.0,271.0,0.0,6535.0,1399.0,0.0,0.1739,0.0471,0.75785,2132.0,0.9999999999924145,49.571417734585665,3.8709677419340487,0.8728893058157257,3,0.24,0.77,0.03,0.04,0.23
25202726,2025-05-25,S.TOWER6VAN,121.34,10.2,9441.0,3441.0,688.0,2684.0,2521.0,118.0,564.0,6194.0,1019.0,0.0,0.1739,0.0471,0.75785,3203.0,0.922457047278984,51.04664578827224,2.7436791630332045,0.7870746175458049,67,0.207,1.322,0.026,0.025,0.233
25202749,2025-05-25,2062BK1,125.21,10.11,9432.0,3120.0,701.0,1522.0,1765.0,230.0,0.0,6525.0,1404.0,0.0,0.1739,0.0471,0.75785,1995.0,0.9252882057277174,52.112451081765734,3.023076923075954,0.8847117794481781,6,0.19,0.75,0.025,0.022,0.24
25202727,2025-05-25,S.TOWER6VAN,122.35,9.8,11181.0,3585.0,710.0,1590.0,2525.0,64.0,564.0,6243.0,1053.0,381.0,0.1739,0.0471,0.75785,3153.0,0.9258418463796758,51.025745810780336,3.118828451881975,0.8008246114808751,67,0.173,1.261,0.017,0.02,0.19
25202741,2025-05-25,2062BK1,120.66,10.0,8703.0,3234.0,687.0,711.0,1748.0,226.0,0.0,6237.0,4394.0,0.0,0.1739,0.0471,0.75785,1974.0,0.923465482925735,51.690701143281196,2.691094619665216,0.8855116514686497,6,0.18,0.75,0.032,0.036,0.23
25202739,2025-05-25,2062BK1,124.6,9.9,8763.0,3336.0,696.0,0.0,1718.0,246.0,0.0,6293.0,1013.0,0.0,0.1739,0.0471,0.75785,1964.0,0.926394052037722,50.505617977122746,2.6267985611502915,0.8747454175148296,6,0.21,0.78,0.034,0.031,0.22
25202737,2025-05-25,2062BK1,132.71,0.0,8553.0,3210.0,721.0,0.0,1735.0,226.0,0.0,6724.0,1088.0,0.0,0.1739,0.0471,0.75785,1961.0,0.9999999999924648,50.666867605676536,2.664485981307581,0.8847526772050562,6,0.184,0.756,0.028,0.025,0.241
25202733,2025-05-25,1786550D,118.91,10.1,9078.0,3417.0,698.0,0.0,1782.0,263.0,0.0,6518.0,1029.0,0.0,0.1739,0.0471,0.75785,2045.0,0.9217114952257833,54.81456563741641,2.6567164179096703,0.8713936430313587,3,0.22,0.73,0.02,0.02,0.24
25202731,2025-05-25,1786550D,119.7,10.2,9423.0,3576.0,693.0,0.0,1772.0,250.0,0.0,3179.0,1660.0,0.0,0.1739,0.0471,0.75785,2022.0,0.9214780600390957,26.558061820997843,2.6350671140932227,0.8763600395643539,3,0.2,0.73,0.02,0.02,0.2
25202728,2025-05-25,1786550D,118.3,0.0,9873.0,3441.0,715.0,234.0,1762.0,314.0,0.0,6094.0,975.0,0.0,0.1739,0.0471,0.75785,2076.0,0.9999999999915469,51.51310228189761,2.869224062771616,0.8487475915217492,3,0.2,0.74,0.02,0.03,0.22
25202745,2025-05-25,2062BK1,131.83,0.0,9636.0,3108.0,682.0,1144.0,1758.0,219.0,0.0,6976.0,1170.0,0.0,0.1739,0.0471,0.75785,1977.0,0.9999999999924145,52.916635059903534,3.1003861003851028,0.8892261001512953,6,0.21,0.77,0.024,0.026,0.21
25102702,2025-05-25,2062BK1,130.71,0.0,8964.0,2772.0,689.0,4845.0,1806.0,274.0,0.0,6180.0,1062.0,0.0,0.1739,0.0471,0.75785,2080.0,0.9999999999923496,47.280238695988984,3.233766233765067,0.8682692307688133,6,0.22,0.8,0.03,0.025,0.22
25102736,2025-05-25,2062BK1,130.63,9.8,8310.0,2979.0,692.0,1784.0,1854.0,274.0,0.0,6253.0,1536.0,0.0,0.1739,0.0471,0.75785,2128.0,0.9302143416582623,47.86802419009518,2.7895266868067172,0.87124060150335,6,0.18,0.75,0.023,0.032,0.21
25102718,2025-05-25,2062BK1,122.58,9.24,9981.0,2247.0,709.0,3221.0,1760.0,277.0,0.0,6362.0,1290.0,0.0,0.1739,0.0471,0.75785,2037.0,0.9299044151044614,51.90079947746858,4.441922563415914,0.8640157093761099,6,0.18,0.78,0.025,0.036,0.21
25102716,2025-05-25,2062BK1,127.49,9.68,9822.0,2442.0,707.0,3384.0,1753.0,268.0,0.0,6283.0,1113.0,0.0,0.1739,0.0471,0.75785,2021.0,0.9294306335136734,49.28229665033115,4.022113022111375,0.867392380009467,6,0.18,0.79,0.017,0.032,0.23
25102714,2025-05-25,1786550D,128.66,10.21,9927.0,2709.0,692.0,3536.0,1768.0,267.0,0.0,6265.0,1271.0,0.0,0.1739,0.0471,0.75785,2035.0,0.9264780010014656,48.69423286142784,3.664451827241172,0.8687960687956419,3,0.21,0.75,0.02,0.03,0.2
25101786,2025-05-25,2062BK1,120.89,8.35,9558.0,2487.0,671.0,0.0,1763.0,254.0,0.0,6559.0,1121.0,0.0,0.1739,0.0471,0.75785,2017.0,0.9353915196461204,54.25593514720609,3.8431845597089493,0.8740704015860813,6,0.22,0.77,0.032,0.022,0.2
25102712,2025-05-25,S.TOWER6VAN,131.64,7.32,11223.0,2943.0,817.0,3741.0,2511.0,112.0,531.0,6535.0,1072.0,0.0,0.1739,0.0471,0.75785,3154.0,0.9473229706322157,49.64296566355483,3.813455657491059,0.7961318960048205,67,0.19,1.3,0.028,0.027,0.2
25102710,2025-05-25,ASP1239,76.97,7.11,11508.0,2211.0,800.0,3506.0,1269.0,220.0,0.0,6203.0,1071.0,0.0,0.1739,0.0471,0.75785,1489.0,0.9154376783906346,80.5898401964325,5.204884667568881,0.8522498321015096,24,0.44,0.73,0.023,0.022,0.2
25102720,2025-05-25,S.TOWER6VAN,129.83,10.0,9582.0,2979.0,790.0,2992.0,2447.0,91.0,535.0,6323.0,1209.0,0.0,0.1739,0.0471,0.75785,3073.0,0.9284845884221664,48.702148963654764,3.2165156092637743,0.7962902700941112,67,0.181,1.311,0.026,0.026,0.249
25102708,2025-05-25,S.TOWER6VAN,127.05,6.87,10530.0,2790.0,810.0,4850.0,2560.0,98.0,585.0,6315.0,1404.0,0.0,0.1739,0.0471,0.75785,3243.0,0.9487007168387942,49.7048406135403,3.774193548385744,0.789392537773423,67,0.17,1.35,0.028,0.026,0.2
25102700,2025-05-25,2062BK1,126.48,0.0,10284.0,2784.0,712.0,3630.0,1810.0,270.0,0.0,6283.0,1459.0,0.0,0.1739,0.0471,0.75785,2080.0,0.9999999999920935,49.675838076773594,3.6939655172400525,0.8701923076918894,6,0.17,0.76,0.019,0.028,0.23
25102698,2025-05-25,S.TOWER6VAN,127.2,0.0,9129.0,2766.0,707.0,3727.0,2558.0,102.0,576.0,6696.0,1506.0,0.0,0.1739,0.0471,0.75785,3236.0,0.9999999999921383,52.641509433548414,3.3004338394781993,0.7904820766375802,67,0.177,1.331,0.02,0.028,0.215
25202709,2025-05-25,2062BK1,126.35,6.91,10920.0,3603.0,657.0,2421.0,1741.0,287.0,0.0,6394.0,1122.0,0.0,0.1739,0.0471,0.75785,2028.0,0.9481464805571954,50.60546102057297,3.0308076602822562,0.8584812623269928,6,0.21,0.78,0.022,0.02,0.18
25202707,2025-05-25,2062BK1,126.63,7.25,11112.0,3597.0,641.0,2965.0,1789.0,267.0,0.0,6444.0,1127.0,351.0,0.1739,0.0471,0.75785,2056.0,0.9458470271814622,50.88841506711768,3.0892410341943037,0.8701361867700048,6,0.2,0.79,0.027,0.032,0.25
25202703,2025-05-25,2062BK1,124.87,7.2,9597.0,3582.0,641.0,1489.0,2538.0,155.0,513.0,6496.0,1216.0,252.0,0.1739,0.0471,0.75785,3206.0,0.9454834557360077,52.02210298668998,2.6792294807362707,0.7916406737364967,6,0.2,0.77,0.023,0.02,0.22
25202695,2025-05-25,S.TOWER6VAN,131.05,0.0,11541.0,2451.0,600.0,2403.0,2653.0,122.0,722.0,6516.0,1021.0,0.0,0.1739,0.0471,0.75785,3497.0,0.9999999999923694,49.72148035063166,4.708690330475435,0.7586502716612071,67,0.172,1.301,0.019,0.024,0.22
25102704,2025-05-25,1786550D,125.69,6.75,9228.0,2769.0,694.0,3657.0,1803.0,264.0,0.0,6172.0,1598.0,0.0,0.1739,0.0471,0.75785,2067.0,0.9490335246077543,49.10494072679525,3.3326110509197067,0.872278664731073,3,0.24,0.754,0.02,0.013,0.184
25102721,2025-05-25,1786550D,128.61,9.75,10167.0,2718.0,800.0,2647.0,1760.0,274.0,0.0,6450.0,1318.0,0.0,0.1739,0.0471,0.75785,2034.0,0.9295316565414171,50.15162117992262,3.7406181015438777,0.8652900688294665,3,0.22,0.76,0.03,0.03,0.22
25102713,2025-05-25,2062BK1,128.0,4.32,11679.0,2331.0,689.0,4919.0,1756.0,274.0,0.0,6640.0,1214.0,0.0,0.1739,0.0471,0.75785,2030.0,0.9673518742369458,51.87499999959473,5.010296010293861,0.8650246305414458,6,0.19,0.8,0.024,0.025,0.24
